Day,Price,10MA,20MA,50MA,100MA,200MA
814,37.4071,36.95176,36.57405,36.713234,35.827153,32.3344755
813,36.7500,36.71933,36.46755,36.644406,35.774282,32.2840755
812,36.8728,36.61433,36.404905,36.618948,35.725382,32.236054
811,37.2800,36.51919,36.357905,36.60252,35.669625,32.187983
810,37.7257,36.40157,36.32369,36.583262,35.609611,32.137633
809,37.0400,36.22611,36.353835,36.553948,35.533368,32.0841975
808,37.1343,36.19761,36.406835,36.55132,35.462011,32.0348905
807,37.0034,36.19304,36.47155,36.557462,35.389025,31.9849405
806,36.3200,36.1797,36.55688,36.550308,35.317548,31.9327975
805,35.9843,36.24291,36.69695,36.549594,35.246662,31.883269
804,35.0828,36.19634,36.82752,36.503794,35.17539,31.832533
803,35.7000,36.21577,37.03105,36.50571,35.111213,31.789512
802,35.9214,36.19548,37.18798,36.523096,35.035726,31.743426
801,36.1038,36.19662,37.30084,36.543754,34.96282,31.6967845
800,35.9711,36.24581,37.35058,36.582678,34.889882,31.6465295
799,36.7550,36.48156,37.36831,36.609228,34.820068,31.597974
798,37.0886,36.61606,37.341345,36.64167,34.741875,31.546699
797,36.8700,36.75006,37.27627,36.647326,34.66156,31.4930275
796,36.9521,36.93406,37.16991,36.658612,34.579117,31.4401205
795,35.5186,37.15099,37.103235,36.68957,34.49341,31.387517
794,35.2771,37.4587,37.119735,36.752998,34.416961,31.3417455
793,35.4971,37.84633,37.1842,36.808798,34.344461,31.295267
792,35.9328,38.18048,37.288775,36.839484,34.266804,31.2428955
791,36.5957,38.40506,37.37749,36.819656,34.186704,31.187317
790,38.3286,38.45535,37.410775,36.793656,34.095104,31.12731
789,38.1000,38.25506,37.3292,36.73394,33.996432,31.058924
788,38.4286,38.06663,37.23384,36.68314,33.895232,30.990667
787,38.7100,37.80248,37.056045,36.61654,33.789132,30.9220455
786,39.1214,37.40576,36.872115,36.534996,33.676408,30.8501455
785,38.5957,37.05548,36.678615,36.444824,33.569894,30.773503
784,39.1534,36.78077,36.479685,36.363738,33.480914,30.69851
783,38.8386,36.52207,36.2203,36.266242,33.38358,30.620813
782,38.1786,36.39707,36.052225,36.176898,33.285301,30.54677
781,37.0986,36.34992,35.945865,36.097726,33.186015,30.477341
780,36.3257,36.3662,35.90679,36.037154,33.112275,30.4128835
779,36.2157,36.40334,35.903505,35.98484,33.051482,30.3508335
778,35.7871,36.40105,35.93815,35.931954,32.996525,30.290755
777,34.7428,36.30961,36.020865,35.890054,32.93284,30.2325765
776,35.6186,36.33847,36.11601,35.85917,32.884598,30.179734
775,35.8486,36.30175,36.149295,35.806512,32.82934,30.120448
774,36.5664,36.1786,36.04158,35.737112,32.767597,30.0587765
773,37.5886,35.91853,35.97219,35.661126,32.70209,29.9930875
772,37.7071,35.70738,35.921225,35.56181,32.629032,29.9191375
771,37.2614,35.54181,35.883585,35.44981,32.552789,29.8497305
770,36.6971,35.44738,35.923015,35.339582,32.481561,29.7837235
769,36.1928,35.40367,35.95309,35.247496,32.420847,29.7183165
768,34.8727,35.47525,36.062305,35.163982,32.364647,29.6536595
767,35.0314,35.73212,36.18724,35.107814,32.316966,29.596953
766,35.2514,35.89355,36.307385,35.046728,32.268995,29.5400175
765,34.6171,35.99684,36.469815,34.989128,32.215195,29.480839
764,33.9657,35.90456,36.67346,34.941072,32.171324,29.425689
763,35.4771,36.02585,36.87853,34.904158,32.130295,29.3741105
762,36.0514,36.13507,36.956245,34.831816,32.064238,29.3156035
761,36.3171,36.22536,36.900745,34.73673,31.989952,29.2520535
760,36.2600,36.39865,36.849675,34.63596,31.909967,29.1867465
759,36.9086,36.50251,36.803815,34.512788,31.826553,29.1197535
758,37.4414,36.64936,36.736385,34.372702,31.731553,29.049496
757,36.6457,36.64236,36.619245,34.220588,31.635753,28.976646
756,36.2843,36.72122,36.5186,34.084788,31.546682,28.907693
755,33.6943,36.94279,36.435025,33.94373,31.465239,28.839
754,35.1786,37.44236,36.47738,33.846986,31.406396,28.7824855
753,36.5693,37.73121,36.43238,33.716716,31.335224,28.714814
752,36.9543,37.77742,36.322485,33.548356,31.252102,28.641188
751,38.0500,37.57613,36.18577,33.381886,31.153802,28.5648095
750,37.2986,37.3007,35.98677,33.197086,31.04323,28.479931
749,38.3771,37.10512,35.80734,33.030908,30.946415,28.3983525
748,37.3714,36.82341,35.567055,32.84208,30.84333,28.3080885
747,37.4343,36.59613,35.38309,32.675794,30.749944,28.222903
746,38.5000,36.31598,35.171305,32.499622,30.656987,28.1346745
745,38.6900,35.92726,34.89559,32.29725,30.557573,28.0395745
744,38.0671,35.5124,34.58002,32.080924,30.45723,27.944139
743,37.0314,35.13355,34.31502,31.880124,30.368259,27.850518
742,34.9414,34.86755,34.09459,31.694124,30.290002,27.764368
741,35.2957,34.79541,33.952875,31.553752,30.234702,27.6896755
740,35.3428,34.67284,33.77559,31.396552,30.167345,27.6152185
739,35.5600,34.50956,33.61309,31.258924,30.10036,27.54024
738,35.0986,34.3107,33.435945,31.107324,30.038988,27.463847
737,34.6328,34.17005,33.28423,30.961724,29.983716,27.390097
736,34.6128,34.02663,33.151445,30.81782,29.932574,27.316833
735,34.5414,33.86392,33.039375,30.694964,29.878517,27.241069
734,34.2786,33.64764,32.92302,30.59809,29.82166,27.1640835
733,34.3714,33.49649,32.81509,30.500918,29.769231,27.090812
732,34.2200,33.32163,32.68952,30.393704,29.715488,27.0185835
731,34.0700,33.11034,32.543375,30.274304,29.661088,26.9445405
730,33.7100,32.87834,32.403805,30.187396,29.598016,26.8710335
729,33.5714,32.71662,32.223375,30.118124,29.538102,26.7998765
728,33.6921,32.56119,32.04002,30.061096,29.474974,26.7292265
727,33.1986,32.39841,31.8472,29.975626,29.407696,26.6586015
726,32.9857,32.27626,31.680055,29.910026,29.346153,26.592573
725,32.3786,32.21483,31.49234,29.852168,29.285582,26.527823
724,32.7671,32.1984,31.316265,29.798082,29.242296,26.467873
723,32.6228,32.13369,31.111165,29.743054,29.189482,26.4067875
722,32.1071,32.05741,30.88759,29.696254,29.145211,26.347009
721,31.7500,31.97641,30.713775,29.655768,29.113397,26.289145
720,32.0928,31.92927,30.566775,29.62354,29.08724,26.2310735
719,32.0171,31.73013,30.41162,29.594198,29.059455,26.170245
718,32.0643,31.51885,30.25755,29.565312,29.032027,26.109695
717,31.9771,31.29599,30.10719,29.526118,28.995327,26.0463805
716,32.3714,31.08385,29.93962,29.491262,28.946784,25.9829735
715,32.2143,30.76985,29.74012,29.441262,28.891713,25.916152
714,32.1200,30.43413,29.52309,29.401576,28.841798,25.848495
713,31.8600,30.08864,29.318445,29.356432,28.793869,25.775395
712,31.2971,29.71777,29.112015,29.29666,28.746726,25.704795
711,31.2786,29.45114,28.9433,29.243174,28.706341,25.6382165
710,30.1014,29.20428,28.751155,29.183974,28.665655,25.572859
709,29.9043,29.09311,28.669155,29.140318,28.635027,25.5128165
708,29.8357,28.99625,28.57294,29.090404,28.60777,25.450738
707,29.8557,28.91839,28.472085,29.050918,28.580856,25.389381
706,29.2314,28.79539,28.35118,29.008576,28.548047,25.3254525
705,28.8571,28.71039,28.31311,28.986748,28.519876,25.268167
704,28.6651,28.61205,28.35514,28.965806,28.489676,25.2164315
703,28.1513,28.54825,28.392885,28.953732,28.467811,25.1653845
702,28.6308,28.50626,28.435855,28.955848,28.451126,25.1168135
701,28.8100,28.43546,28.416815,28.925718,28.430749,25.0683025
700,28.9897,28.29803,28.462545,28.889374,28.403177,25.0190455
699,28.9357,28.2452,28.52538,28.861922,28.37588,24.9684325
698,29.0571,28.14963,28.614595,28.84458,28.351523,24.9146395
697,28.6257,28.02578,28.63267,28.824094,28.324495,24.8592325
696,28.3814,27.90697,28.697315,28.814352,28.301124,24.8054895
695,27.8737,27.91583,28.782885,28.817896,28.281624,24.752084
694,28.0271,28.09823,28.872915,28.833536,28.26653,24.7018085
693,27.7314,28.23752,28.972345,28.856394,28.246073,24.650173
692,27.9228,28.36545,29.099915,28.88588,28.218987,24.6010875
691,27.4357,28.39817,29.207915,28.915652,28.18793,24.5482665
690,28.4614,28.62706,29.34306,28.938138,28.159516,24.4980595
689,27.9800,28.80556,29.451275,28.941796,28.121416,24.441824
688,27.8186,29.07956,29.580915,28.970652,28.086102,24.390081
687,27.4376,29.23956,29.695215,29.005708,28.054959,24.337738
686,28.4700,29.48766,29.83505,29.047328,28.023883,24.2845785
685,29.6977,29.64994,29.90512,29.06207,27.977112,24.2267355
684,29.4200,29.6476,29.931735,29.04523,27.916106,24.1641185
683,29.0107,29.70717,29.953875,29.037544,27.858046,24.1024255
682,28.2500,29.83438,29.94691,29.037272,27.808239,24.0404575
681,29.7246,30.01766,29.96555,29.047872,27.768667,23.9813505
680,30.2464,30.05906,29.89525,29.008636,27.713492,23.9173345
679,30.7200,30.09699,29.77886,28.95808,27.650185,23.8489525
678,29.4186,30.08227,29.61329,28.888852,27.584985,23.7758595
677,29.9186,30.15087,29.53543,28.839766,27.532313,23.706402
676,30.0928,30.18244,29.42643,28.78228,27.47487,23.6318945
675,29.6743,30.1603,29.32879,28.718996,27.411556,23.556066
674,30.0157,30.21587,29.235575,28.68651,27.349956,23.484016
673,30.2828,30.20058,29.13786,28.63591,27.284085,23.412416
672,30.0828,30.05944,29.036575,28.594168,27.209243,23.3370665
671,30.1386,29.91344,28.88865,28.571026,27.146672,23.2627245
670,30.6257,29.73144,28.73136,28.55094,27.085886,23.1889315
669,30.5728,29.46073,28.58093,28.524712,27.015786,23.1083675
668,30.1046,29.14431,28.45572,28.498742,26.942672,23.028089
667,30.2343,28.91999,28.35213,28.464536,26.87694,22.9500805
666,29.8714,28.67042,28.247345,28.402306,26.81104,22.8700945
665,30.2300,28.49728,28.181705,28.342164,26.746483,22.7888945
664,29.8628,28.25528,28.10299,28.28202,26.680054,22.706266
663,28.8714,28.07514,28.06835,28.231306,26.617926,22.6257735
662,28.6228,28.01371,28.085065,28.196792,26.566969,22.5476165
661,28.3186,27.86386,28.124495,28.169508,26.514155,22.467808
660,27.9186,27.73128,28.136565,28.147336,26.463526,22.3855795
659,27.4086,27.70113,28.17285,28.129736,26.412954,22.306915
658,27.8614,27.76713,28.27356,28.125136,26.367439,22.233329
657,27.7386,27.78427,28.35906,28.110794,26.317539,22.1591435
656,28.1400,27.82427,28.44806,28.087518,26.268704,22.083572
655,27.8100,27.86613,28.501415,28.053004,26.212761,22.0056865
654,28.0614,27.9507,28.5537,28.013546,26.158575,21.9304295
653,28.2571,28.06156,28.602415,27.98189,26.094404,21.8538295
652,27.1243,28.15642,28.639415,27.946404,26.030274,21.7776585
651,26.9928,28.38513,28.7222,27.93578,25.975817,21.7065015
650,27.6171,28.54185,28.7607,27.91698,25.916632,21.6336445
649,28.0686,28.64457,28.765775,27.889838,25.85029,21.560702
648,28.0328,28.77999,28.725275,27.858466,25.772847,21.485102
647,28.1386,28.93385,28.67185,27.824896,25.695862,21.412345
646,28.5586,29.07185,28.617135,27.787896,25.612362,21.3391735
645,28.6557,29.1367,28.535635,27.745352,25.521576,21.267209
644,29.1700,29.1567,28.50535,27.699524,25.431048,21.1948375
643,29.2057,29.14327,28.421135,27.635752,25.332777,21.1181445
642,29.4114,29.12241,28.370635,27.552094,25.238734,21.0419945
641,28.5600,29.05927,28.34635,27.460208,25.144649,20.968159
640,28.6443,28.97955,28.375065,27.380894,25.063092,20.8965875
639,29.4228,28.88698,28.408565,27.301036,24.98012,20.822266
638,29.5714,28.67056,28.40114,27.201552,24.888706,20.7419735
637,29.5186,28.40985,28.342285,27.10421,24.796478,20.660531
636,29.2071,28.16242,28.222495,27.000438,24.701092,20.5783025
635,28.8557,27.93457,28.105355,26.892154,24.603621,20.4966455
634,29.0357,27.854,28.02371,26.786982,24.506507,20.4187955
633,28.9971,27.699,27.93828,26.678548,24.412393,20.3409025
632,28.7800,27.61886,27.84571,26.579206,24.321679,20.260724
631,27.7628,27.63343,27.76964,26.489462,24.227993,20.1808525
630,27.7186,27.77058,27.742,26.418348,24.144051,20.105153
629,27.2586,27.93015,27.708,26.34229,24.061651,20.0296745
628,26.9643,28.13172,27.704,26.281118,23.983479,19.952546
627,27.0443,28.27472,27.713,26.22486,23.909507,19.8735815
626,26.9286,28.28257,27.689525,26.16746,23.838993,19.797167
625,28.0500,28.27614,27.66381,26.104116,23.770064,19.722081
624,27.4857,28.19342,27.553165,26.013402,23.69345,19.642781
623,28.1957,28.17756,27.50281,25.93226,23.624093,19.5680025
622,28.9257,28.07256,27.417165,25.824318,23.548807,19.4903525
621,29.1343,27.90585,27.300535,25.722318,23.464893,19.410424
620,29.3143,27.71342,27.14646,25.620832,23.374907,19.330967
619,29.2743,27.48585,26.993745,25.50686,23.281035,19.2494025
618,28.3943,27.27628,26.85503,25.386602,23.187363,19.169474
617,27.1228,27.15128,26.75303,25.289344,23.097434,19.0950595
616,26.8643,27.09648,26.71132,25.219774,23.019163,19.024267
615,27.2228,27.05148,26.689675,25.150802,22.940591,18.95091
614,27.3271,26.91291,26.64675,25.078088,22.855192,18.8764315
613,27.1457,26.82806,26.579465,25.004546,22.756921,18.8016605
612,27.2586,26.76177,26.47332,24.937146,22.662864,18.727225
611,27.2100,26.69522,26.351245,24.858802,22.570092,18.651675
610,27.0386,26.5795,26.22046,24.779716,22.480063,18.577325
609,27.1786,26.50164,26.1011,24.696172,22.390606,18.503375
608,27.1443,26.43378,25.9646,24.609742,22.293706,18.4317675
607,26.5748,26.35478,25.8426,24.524284,22.197906,18.3599245
606,26.4143,26.32616,25.73036,24.44989,22.102858,18.290736
605,25.8371,26.32787,25.59929,24.372518,22.016458,18.226829
604,26.4786,26.38059,25.48729,24.303604,21.943187,18.165322
603,26.4828,26.33087,25.34406,24.206918,21.862958,18.103122
602,26.5931,26.18487,25.22142,24.114144,21.782501,18.038565
601,26.0528,26.00727,25.106405,24.015854,21.705856,17.9757495
600,26.2600,25.86142,25.01412,23.916284,21.634914,17.916957
599,26.5000,25.70056,24.896905,23.810742,21.560985,17.8568855
598,26.3543,25.49542,24.781905,23.687228,21.477756,17.7915285
597,26.2886,25.33042,24.67176,23.566828,21.39397,17.72505
596,26.4314,25.13456,24.566045,23.436828,21.309855,17.662107
595,26.3643,24.87071,24.432545,23.2978,21.222544,17.596
594,25.9814,24.59399,24.290045,23.162572,21.137087,17.5277
593,25.0228,24.35725,24.162405,23.029802,21.054273,17.463986
592,24.8171,24.25797,24.051195,22.925374,20.983188,17.406729
591,24.5943,24.20554,24.001625,22.82909,20.908603,17.3475005
590,24.6514,24.16682,23.97491,22.74529,20.836603,17.290922
589,24.4486,24.09325,23.923125,22.659204,20.762232,17.2266505
588,24.7043,24.06839,23.863765,22.57586,20.69406,17.1619005
587,24.3300,24.0131,23.80512,22.488746,20.620517,17.1000145
586,23.7929,23.99753,23.770835,22.401746,20.545274,17.042586
585,23.5971,23.99438,23.751975,22.315088,20.476359,16.9865785
584,23.6140,23.9861,23.751475,22.226032,20.412131,16.93305
583,24.0300,23.96756,23.753275,22.146238,20.346805,16.8838655
582,24.2928,23.84442,23.74056,22.064152,20.272676,16.828087
581,24.2071,23.79771,23.69299,21.966524,20.194034,16.774316
580,23.9157,23.783,23.64542,21.869754,20.121177,16.721766
579,24.2000,23.753,23.592705,21.781012,20.04772,16.672359
578,24.1514,23.65914,23.52556,21.68584,19.966734,16.6221445
577,24.1743,23.59714,23.46156,21.594154,19.880491,16.575173
576,23.7614,23.54414,23.3956,21.510526,19.788919,16.53358
575,23.5143,23.50957,23.334815,21.436012,19.700576,16.491173
574,23.4286,23.51685,23.27867,21.373498,19.618076,16.4504515
573,22.7986,23.53899,23.189455,21.315926,19.540747,16.412623
572,23.8257,23.6367,23.14173,21.273296,19.46489,16.3733085
571,24.0600,23.58827,23.034375,21.207468,19.378777,16.3255445
570,23.6157,23.50784,22.88509,21.128982,19.291977,16.271023
569,23.2614,23.43241,22.75345,21.05521,19.200949,16.2217875
568,23.5314,23.39198,22.606595,20.988124,19.113506,16.175645
567,23.6443,23.32598,22.44674,20.905524,19.023221,16.127181
566,23.4157,23.24706,22.253955,20.818552,18.929149,16.0743095
565,23.5871,23.16006,22.05717,20.73038,18.831306,16.0275455
564,23.6500,23.04049,21.85796,20.632296,18.732478,15.9791815
563,23.7757,22.83992,21.642605,20.509296,18.633621,15.93371
562,23.3414,22.64676,21.44389,20.388582,18.528264,15.884796
561,23.2557,22.48048,21.276965,20.281382,18.421461,15.842432
560,22.8614,22.26234,21.134395,20.18041,18.307633,15.8049105
559,22.8571,22.07449,21.00868,20.08504,18.200876,15.7597465
558,22.8714,21.82121,20.879895,19.97767,18.099219,15.7088465
557,22.8551,21.5675,20.753755,19.871528,18.000748,15.658625
556,22.5457,21.26085,20.61,19.755826,17.89844,15.608035
555,22.3914,20.95428,20.455715,19.660398,17.798612,15.5654065
554,21.6443,20.67543,20.29336,19.58277,17.702284,15.522785
553,21.8441,20.44529,20.19236,19.518998,17.613255,15.4860635
552,21.6786,20.24102,20.09644,19.450858,17.525043,15.454786
551,21.0743,20.07345,19.98308,19.395858,17.437186,15.4275785
550,20.9829,20.00645,19.897795,19.353544,17.350657,15.3973925
549,20.3243,19.94287,19.82258,19.311228,17.271114,15.384078
548,20.3343,19.93858,19.778435,19.268284,17.197357,15.376692
547,19.7886,19.94001,19.740075,19.221112,17.128828,15.366956
546,19.4800,19.95915,19.75029,19.182882,17.065985,15.358613
545,19.6029,19.95715,19.778075,19.147288,17.012842,15.35482
544,19.3429,19.91129,19.81736,19.111602,16.958627,15.3574555
543,19.8014,19.93943,19.877715,19.078744,16.903512,15.3565195
542,20.0029,19.95186,19.921,19.041002,16.845255,15.3488195
541,20.4043,19.89271,19.94757,18.988116,16.791669,15.3487195
540,20.3471,19.78914,19.93414,18.927916,16.730083,15.346955
539,20.2814,19.70229,19.91314,18.86526,16.664412,15.351605
538,20.3486,19.61829,19.894425,18.81226,16.595241,15.3592335
537,19.9800,19.54014,19.847065,18.752288,16.524584,15.3657835
536,19.4600,19.54143,19.81285,18.688802,16.455513,15.3742265
535,19.1443,19.599,19.790205,18.63763,16.38967,15.3897265
534,19.6243,19.72343,19.767135,18.59823,16.331084,15.4084195
533,19.9257,19.816,19.66092,18.547372,16.269412,15.425455
532,19.4114,19.89014,19.551635,18.4812,16.199769,15.4450835
531,19.3686,20.00243,19.480135,18.421544,16.133712,15.4667335
530,19.4786,20.07914,19.42206,18.3726,16.066255,15.4909835
529,19.4414,20.12399,19.352775,18.314428,15.997698,15.5176905
528,19.5671,20.17056,19.255135,18.247628,15.921613,15.5452475
527,19.9929,20.15399,19.154995,18.166828,15.837656,15.5714405
526,20.0357,20.08427,19.00885,18.067312,15.755341,15.594726
525,20.3886,19.98141,18.89578,17.96514,15.674098,15.620826
524,20.5500,19.81084,18.80185,17.862654,15.592112,15.643376
523,20.6671,19.50584,18.697135,17.765568,15.511912,15.666226
522,20.5343,19.21313,18.585635,17.656484,15.431898,15.6868405
521,20.1357,18.95784,18.50535,17.550086,15.355955,15.7094475
520,19.9271,18.76498,18.446495,17.454972,15.287027,15.7342975
519,19.9071,18.58156,18.393495,17.346688,15.21777,15.7627475
518,19.4014,18.33971,18.306995,17.238888,15.151585,15.7912835
517,19.2957,18.156,18.23571,17.140918,15.092685,15.820512
516,19.0071,17.93343,18.16478,17.039746,15.029371,15.848005
515,18.6829,17.81015,18.09944,16.932232,14.961229,15.8740765
514,17.5000,17.79286,18.056225,16.83266,14.897671,15.8974975
513,17.7400,17.88843,18.066225,16.757946,14.8464,15.927276
512,17.9814,17.95814,18.07494,16.667946,14.791586,15.953319
511,18.2071,18.05286,18.0438,16.56154,14.733258,15.972862
510,18.0929,18.12801,18.00316,16.434856,14.674587,15.9937265
509,17.4886,18.20543,17.95923,16.316712,14.616144,16.0167975
508,17.5643,18.27428,17.96637,16.220768,14.569829,16.0435545
507,17.0700,18.31542,17.955655,16.129968,14.521943,16.067933
506,17.7743,18.39613,17.94244,16.041054,14.478614,16.0928685
505,18.5100,18.38873,17.898795,15.936826,14.4372,16.119797
504,18.4557,18.31959,17.83201,15.821798,14.387457,16.14084
503,18.4371,18.24402,17.763295,15.707512,14.343286,16.1673185
502,18.9286,18.19174,17.672295,15.599228,14.294629,16.1908615
501,18.9586,18.03474,17.547295,15.478514,14.245643,16.214997
500,18.8671,17.87831,17.445435,15.34777,14.199,16.2381685
499,18.1771,17.71303,17.33058,15.231,14.152786,16.2665545
498,17.9757,17.65846,17.226795,15.12643,14.105301,16.2991045
497,17.8771,17.59589,17.104365,15.036544,14.05613,16.3303975
496,17.7003,17.48875,16.961365,14.949088,14.014359,16.365212
495,17.8186,17.40886,16.822705,14.878396,13.969456,16.399982
494,17.7000,17.34443,16.69499,14.805652,13.918313,16.437053
493,17.9143,17.28257,16.594775,14.72828,13.873699,16.473017
492,17.3586,17.15285,16.459705,14.649508,13.83027,16.5116955
491,17.3943,17.05985,16.352495,14.595222,13.786398,16.5500165
490,17.2143,17.01256,16.25178,14.53225,13.745241,16.584559
489,17.6314,16.94813,16.11671,14.463564,13.691069,16.618616
488,17.3500,16.79513,15.960995,14.378222,13.629741,16.6552305
487,16.8057,16.61284,15.81864,14.29688,13.579512,16.6880805
486,16.9014,16.43398,15.69021,14.222224,13.539898,16.725545
485,17.1743,16.23655,15.52671,14.14171,13.496798,16.7612235
484,17.0814,16.04555,15.35321,14.063938,13.453969,16.802059
483,16.6171,15.90698,15.187355,13.991452,13.420926,16.840402
482,16.4286,15.76656,15.0185,13.918338,13.383498,16.881002
481,16.9214,15.64514,14.830125,13.84588,13.354598,16.924052
480,16.5700,15.491,14.5777,13.75991,13.322355,16.968659
479,16.1014,15.28529,14.358485,13.680968,13.296998,17.0134875
478,15.5271,15.12686,14.187985,13.595598,13.277555,17.0625735
477,15.0171,15.02444,14.062845,13.508484,13.269855,17.111252
476,14.9271,14.94644,13.943205,13.44337,13.278241,17.159288
475,15.2643,14.81687,13.824995,13.383056,13.28177,17.2084095
474,15.6957,14.66087,13.69971,13.32157,13.282827,17.261238
473,15.2129,14.46773,13.551995,13.258256,13.284499,17.3153595
472,15.2144,14.27044,13.442495,13.207312,13.281727,17.3690165
471,15.3800,14.01511,13.32642,13.161824,13.272312,17.4255445
470,14.5129,13.6644,13.17849,13.119082,13.250069,17.4839515
469,14.5171,13.43168,13.104275,13.088852,13.242626,17.5436655
468,14.5029,13.24911,13.02585,13.064282,13.237784,17.603487
467,14.2371,13.10125,12.974775,13.044452,13.231141,17.663901
466,13.6314,12.93997,12.938135,13.018996,13.21947,17.727537
465,13.7043,12.83312,12.96485,12.990226,13.223785,17.79273
464,13.7643,12.73855,12.988705,12.962682,13.225885,17.857787
463,13.2400,12.63626,12.99206,12.934854,13.233799,17.9221295
462,12.6611,12.61455,13.028845,12.915226,13.241328,17.9853365
461,11.8729,12.63773,13.128005,12.904976,13.263403,18.048495
460,12.1857,12.69258,13.246645,12.914318,13.302188,18.116409
459,12.6914,12.77687,13.32636,12.915576,13.318617,18.188266
458,13.0243,12.80259,13.360005,12.91889,13.318474,18.255952
457,12.6243,12.8483,13.372935,12.913918,13.316502,18.324845
456,12.5629,12.9363,13.395365,12.916174,13.31763,18.397245
455,12.7586,13.09658,13.411005,12.937574,13.332201,18.4674735
454,12.7414,13.23886,13.43736,12.953116,13.343286,18.539366
453,13.0229,13.34786,13.473145,12.97906,13.358872,18.610059
452,12.8929,13.44314,13.47007,12.99003,13.384529,18.67598
451,12.4214,13.61828,13.46571,13.012772,13.417971,18.743701
450,13.0286,13.80071,13.475785,13.05023,13.444128,18.8120155
449,12.9486,13.87585,13.4555,13.074572,13.497042,18.880201
448,13.4814,13.91742,13.399715,13.084172,13.556027,18.947408
447,13.5043,13.89757,13.284215,13.075716,13.605084,19.009244
446,14.1657,13.85443,13.19707,13.07963,13.651241,19.070294
445,14.1814,13.72543,13.084355,13.060516,13.696798,19.1237155
444,13.8314,13.63586,12.984785,13.030974,13.756284,19.177844
443,13.9757,13.59843,12.919715,13.019118,13.809527,19.2317155
442,14.6443,13.497,12.854215,13.011032,13.852384,19.2830725
441,14.2457,13.31314,12.769,12.977574,13.90577,19.3305225
440,13.7800,13.15086,12.71886,12.958232,13.963827,19.375644
439,13.3643,13.03515,12.67993,12.918574,14.038798,19.4211725
438,13.2829,12.88201,12.676145,12.88126,14.123226,19.474465
437,13.0729,12.67086,12.68757,12.862144,14.206983,19.523079
436,12.8757,12.53971,12.68214,12.857572,14.29294,19.5680645
435,13.2857,12.44328,12.648,12.851886,14.389783,19.6134715
434,13.4571,12.33371,12.60007,12.844,14.485755,19.6530285
433,12.9614,12.241,12.54586,12.8504,14.581498,19.6913
432,12.8057,12.21143,12.51072,12.848658,14.690398,19.731593
431,12.6229,12.22486,12.477865,12.863316,14.799755,19.7779575
430,12.6229,12.28686,12.46372,12.8848,14.915712,19.8230145
429,11.8329,12.32471,12.445005,12.913028,15.037683,19.8690715
428,11.1714,12.47028,12.496215,12.959512,15.168882,19.921257
427,11.7614,12.70428,12.57643,13.031226,15.305225,19.974743
426,11.9114,12.82457,12.625215,13.113112,15.434111,20.024229
425,12.1900,12.85272,12.71129,13.180484,15.567554,20.070022
424,12.5300,12.86643,12.778575,13.244084,15.69464,20.115879
423,12.6657,12.85072,12.854005,13.310742,15.82054,20.155729
422,12.9400,12.81001,12.89929,13.356142,15.941783,20.1945505
421,13.2429,12.73087,12.95379,13.3828,16.06294,20.230029
420,13.0014,12.64058,13.00636,13.381056,16.181568,20.267429
419,13.2886,12.5653,13.068575,13.3964,16.307725,20.303122
418,13.5114,12.52215,13.075575,13.411286,16.430982,20.3363435
417,12.9643,12.44858,13.052935,13.41783,16.548339,20.3639795
416,12.1929,12.42586,13.08972,13.419944,16.666639,20.3917795
415,12.3271,12.56986,13.140575,13.457344,16.786924,20.4256865
414,12.3729,12.69072,13.159435,13.489088,16.897324,20.4545725
413,12.2586,12.85729,13.20272,13.532744,17.008152,20.4831435
412,12.1486,12.98857,13.26836,13.56743,17.115052,20.513236
411,12.3400,13.17671,13.3095,13.62183,17.212466,20.5425145
410,12.2486,13.37214,13.35643,13.690058,17.312866,20.571779
409,12.8571,13.57185,13.333855,13.721658,17.417451,20.596029
408,12.7757,13.629,13.26593,13.718058,17.51728,20.619065
407,12.7371,13.65729,13.2435,13.719086,17.613923,20.641565
406,13.6329,13.75358,13.24886,13.719086,17.707123,20.666801
405,13.5357,13.71129,13.196785,13.726828,17.802394,20.687651
404,14.0386,13.62815,13.16457,13.733456,17.894223,20.7069225
403,13.5714,13.54815,13.151495,13.738684,17.991351,20.7260295
402,14.0300,13.54815,13.11664,13.779028,18.087094,20.7509655
401,14.2943,13.44229,13.09207,13.82317,18.184351,20.768644
400,14.2457,13.34072,13.06221,13.838026,18.277337,20.7822795
399,13.4286,13.09586,13.05164,13.919512,18.380323,20.7965795
398,13.0586,12.90286,13.088065,14.027882,18.492908,20.814765
397,13.7000,12.82971,13.17299,14.134452,18.604665,20.8362865
396,13.2100,12.74414,13.280775,14.222852,18.716065,20.8562295
395,12.7043,12.68228,13.384275,14.33308,18.830508,20.877451
394,13.2386,12.70099,13.51756,14.481594,18.955793,20.902951
393,13.5714,12.75484,13.648775,14.599936,19.072335,20.927801
392,12.9714,12.68513,13.71699,14.693736,19.193121,20.9523725
391,13.2786,12.74185,13.782065,14.833966,19.313635,20.976701
390,11.7971,12.7837,13.77592,14.969422,19.423877,21.0027725
389,11.4986,13.00742,13.874495,15.159022,19.546163,21.0334155
388,12.3271,13.27327,14.00121,15.365192,19.68072,21.0625225
387,12.8443,13.51627,14.076785,15.551822,19.796649,21.08803
386,12.5914,13.81741,14.08807,15.728308,19.911192,21.1162085
385,12.8914,14.08627,14.161645,15.92768,20.025649,21.147287
